date,type,locale,locale_name,description,transferred,latitude,longitude,geojson
2015-08-10,Holiday,National,Ecuador,Primer Grito de Independencia,False,-1.833716,-78.184152,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-08-15,Holiday,Local,Riobamba,Fundacion de Riobamba,False,-1.665616,-78.651962,"{""type"": ""Feature"", ""properties"": {""name"": ""Riobamba""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.642015, -1.662587], [-78.618887, -1.629499], [-78.665401, -1.639166], [-78.688402, -1.64361], [-78.679279, -1.672117], [-78.657482, -1.708561], [-78.627808, -1.681016], [-78.642015, -1.662587]]]}}"
2015-08-24,Holiday,Local,Ambato,Fundacion de Ambato,False,-1.240729,-78.62178,"{""type"": ""Feature"", ""properties"": {""name"": ""Ambato""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.594508, -1.252436], [-78.602473, -1.206439], [-78.622375, -1.199131], [-78.636876, -1.214541], [-78.647173, -1.248954], [-78.636122, -1.270586], [-78.60172, -1.277189], [-78.594508, -1.252436]]]}}"
2015-09-28,Holiday,Local,Ibarra,Fundacion de Ibarra,False,0.338593,-78.118935,"{""type"": ""Feature"", ""properties"": {""name"": ""Ibarra""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.091976, 0.340803], [-78.089813, 0.355071], [-78.122158, 0.35725], [-78.142828, 0.365224], [-78.161417, 0.340091], [-78.137135, 0.299568], [-78.121194, 0.293214], [-78.10654, 0.308382], [-78.091976, 0.340803]]]}}"
2015-10-07,Holiday,Local,Quevedo,Cantonizacion de Quevedo,False,-1.019005,-79.456839,"{""type"": ""Feature"", ""properties"": {""name"": ""Quevedo""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-79.431465, -1.020622], [-79.434061, -0.996655], [-79.457698, -1.007943], [-79.478669, -0.993233], [-79.476376, -1.023112], [-79.468573, -1.03937], [-79.454839, -1.051895], [-79.434534, -1.037277], [-79.431465, -1.020622]]]}}"
2015-10-09,Holiday,National,Ecuador,Independencia de Guayaquil,False,-1.831811,-78.182217,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-11-02,Holiday,National,Ecuador,Dia de Difuntos,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-11-03,Holiday,National,Ecuador,Independencia de Cuenca,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-11-06,Holiday,Regional,Santo Domingo de los Tsachilas,Provincializacion de Santo Domingo,False,-0.255316,-79.169162,"{""type"": ""Feature"", ""properties"": {""name"": ""Santo Domingo de los Tsachilas""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-79.13916, -0.262725], [-79.164314, -0.221606], [-79.213581, -0.234189], [-79.184342, -0.262902], [-79.157067, -0.270051], [-79.13916, -0.262725]]]}}"
2015-11-07,Holiday,Regional,Santa Elena,Provincializacion Santa Elena,False,-2.227045,-80.85882,"{""type"": ""Feature"", ""properties"": {""name"": ""Santa Elena""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-80.826779, -2.228254], [-80.831171, -2.213466], [-80.866151, -2.187341], [-80.870327, -2.201713], [-80.903612, -2.217254], [-80.886343, -2.252129], [-80.864311, -2.263884], [-80.849672, -2.248975], [-80.826779, -2.228254]]]}}"
2015-11-10,Holiday,Local,Guaranda,Independencia de Guaranda,False,-1.601086,-78.999626,"{""type"": ""Feature"", ""properties"": {""name"": ""Guaranda""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.985966, -1.59271], [-78.992031, -1.580945], [-78.999825, -1.567799], [-79.027395, -1.578999], [-79.042554, -1.599986], [-79.029715, -1.609282], [-78.995005, -1.608992], [-78.959973, -1.615462], [-78.985966, -1.59271]]]}}"
2015-11-11,Holiday,Local,Latacunga,Independencia de Latacunga,False,-0.935975,-78.613336,"{""type"": ""Feature"", ""properties"": {""name"": ""Latacunga""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.571305, -0.9416], [-78.580608, -0.925155], [-78.625617, -0.915102], [-78.642257, -0.920602], [-78.628192, -0.944616], [-78.618622, -0.979827], [-78.604282, -0.944073], [-78.571305, -0.9416]]]}}"
2015-11-12,Holiday,Local,Ambato,Independencia de Ambato,False,-1.236766,-78.620467,"{""type"": ""Feature"", ""properties"": {""name"": ""Ambato""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.594508, -1.252436], [-78.602473, -1.206439], [-78.622375, -1.199131], [-78.636876, -1.214541], [-78.647173, -1.248954], [-78.636122, -1.270586], [-78.60172, -1.277189], [-78.594508, -1.252436]]]}}"
2015-11-27,Event,National,Ecuador,Black Friday,False,-1.831807,-78.180135,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-11-30,Event,National,Ecuador,Cyber Monday,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-12-05,Additional,Local,Quito,Fundacion de Quito-1,False,-0.182816,-78.465062,"{""type"": ""Feature"", ""properties"": {""name"": ""Quito""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.437611, -0.183398], [-78.458757, -0.169469], [-78.48239, -0.153107], [-78.485552, -0.185461], [-78.482256, -0.220878], [-78.457157, -0.210665], [-78.437611, -0.183398]]]}}"
2015-12-06,Holiday,Local,Quito,Fundacion de Quito,False,-0.183439,-78.469265,"{""type"": ""Feature"", ""properties"": {""name"": ""Quito""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.437611, -0.183398], [-78.458757, -0.169469], [-78.48239, -0.153107], [-78.485552, -0.185461], [-78.482256, -0.220878], [-78.457157, -0.210665], [-78.437611, -0.183398]]]}}"
2015-12-08,Holiday,Local,Loja,Fundacion de Loja,False,-3.995839,-79.205665,"{""type"": ""Feature"", ""properties"": {""name"": ""Loja""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-79.185869, -3.989018], [-79.19537, -3.981091], [-79.205712, -3.96874], [-79.22986, -3.978441], [-79.226041, -4.002451], [-79.209581, -4.01707], [-79.178079, -4.028411], [-79.185869, -3.989018]]]}}"
2015-12-21,Additional,National,Ecuador,Navidad-4,False,-1.831996,-78.188225,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-12-22,Additional,National,Ecuador,Navidad-3,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-12-22,Holiday,Local,Salinas,Cantonizacion de Salinas,False,-2.202116,-80.963962,"{""type"": ""Feature"", ""properties"": {""name"": ""Salinas""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-80.935268, -2.209911], [-80.949516, -2.154312], [-80.983717, -2.175431], [-80.980769, -2.199129], [-80.972881, -2.228736], [-80.959656, -2.224763], [-80.935268, -2.209911]]]}}"
2015-12-23,Additional,National,Ecuador,Navidad-2,False,-1.833684,-78.179684,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-12-24,Additional,National,Ecuador,Navidad-1,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-12-25,Holiday,National,Ecuador,Navidad,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-12-26,Additional,National,Ecuador,Navidad+1,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2015-12-31,Additional,National,Ecuador,Primer dia del ano-1,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-01-01,Holiday,National,Ecuador,Primer dia del ano,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-02-08,Holiday,National,Ecuador,Carnaval,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-02-09,Holiday,National,Ecuador,Carnaval,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-03-02,Holiday,Local,Manta,Fundacion de Manta,False,-0.952116,-80.730562,"{""type"": ""Feature"", ""properties"": {""name"": ""Manta""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-80.709528, -0.951689], [-80.702256, -0.937864], [-80.736989, -0.939793], [-80.774345, -0.932895], [-80.74908, -0.97058], [-80.746825, -0.98151], [-80.716421, -0.975387], [-80.709528, -0.951689]]]}}"
2016-03-25,Holiday,National,Ecuador,Viernes Santo,False,-1.829333,-78.186952,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-01,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,-0.685416,-78.580562,"{""type"": ""Feature"", ""properties"": {""name"": ""Cotopaxi""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.560151, -0.691119], [-78.576167, -0.656603], [-78.598046, -0.641604], [-78.605677, -0.686055], [-78.608761, -0.710618], [-78.570553, -0.707606], [-78.560151, -0.691119]]]}}"
2016-04-12,Holiday,Local,Cuenca,Fundacion de Cuenca,False,-2.899172,-79.004984,"{""type"": ""Feature"", ""properties"": {""name"": ""Cuenca""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.96073, -2.906069], [-78.9977, -2.878558], [-79.034846, -2.870613], [-79.013318, -2.91418], [-78.992186, -2.928341], [-78.96073, -2.906069]]]}}"
2016-04-14,Holiday,Local,Libertad,Cantonizacion de Libertad,False,-2.237104,-80.899753,"{""type"": ""Feature"", ""properties"": {""name"": ""Libertad""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-80.877378, -2.235152], [-80.889042, -2.219178], [-80.908202, -2.217817], [-80.934435, -2.208827], [-80.939225, -2.23558], [-80.936182, -2.246889], [-80.899818, -2.245097], [-80.88496, -2.244889], [-80.877378, -2.235152]]]}}"
2016-04-16,Event,National,Ecuador,Terremoto Manabi,False,-1.830871,-78.187216,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-17,Event,National,Ecuador,Terremoto Manabi+1,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-18,Event,National,Ecuador,Terremoto Manabi+2,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-19,Event,National,Ecuador,Terremoto Manabi+3,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-20,Event,National,Ecuador,Terremoto Manabi+4,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-21,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,-1.665616,-78.651962,"{""type"": ""Feature"", ""properties"": {""name"": ""Riobamba""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.642015, -1.662587], [-78.618887, -1.629499], [-78.665401, -1.639166], [-78.688402, -1.64361], [-78.679279, -1.672117], [-78.657482, -1.708561], [-78.627808, -1.681016], [-78.642015, -1.662587]]]}}"
2016-04-21,Event,National,Ecuador,Terremoto Manabi+5,False,-1.830229,-78.18548,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-22,Event,National,Ecuador,Terremoto Manabi+6,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-23,Event,National,Ecuador,Terremoto Manabi+7,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-24,Event,National,Ecuador,Terremoto Manabi+8,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-25,Event,National,Ecuador,Terremoto Manabi+9,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-26,Event,National,Ecuador,Terremoto Manabi+10,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-27,Event,National,Ecuador,Terremoto Manabi+11,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-28,Event,National,Ecuador,Terremoto Manabi+12,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-29,Event,National,Ecuador,Terremoto Manabi+13,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-04-30,Event,National,Ecuador,Terremoto Manabi+14,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-01,Holiday,National,Ecuador,Dia del Trabajo,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-01,Event,National,Ecuador,Terremoto Manabi+15,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-02,Event,National,Ecuador,Terremoto Manabi+16,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-03,Event,National,Ecuador,Terremoto Manabi+17,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-04,Event,National,Ecuador,Terremoto Manabi+18,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-05,Event,National,Ecuador,Terremoto Manabi+19,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-06,Event,National,Ecuador,Terremoto Manabi+20,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-07,Additional,National,Ecuador,Dia de la Madre-1,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-07,Event,National,Ecuador,Terremoto Manabi+21,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-08,Event,National,Ecuador,Terremoto Manabi+22,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
2016-05-08,Event,National,Ecuador,Dia de la Madre,False,-1.833316,-78.180662,"{""type"": ""Feature"", ""properties"": {""name"": ""Ecuador""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.171897, -1.837417], [-78.145315, -1.807798], [-78.177746, -1.787912], [-78.206447, -1.803554], [-78.208298, -1.833819], [-78.211452, -1.8398], [-78.190038, -1.860426], [-78.176939, -1.867768], [-78.171897, -1.837417]]]}}"
